#
# AEG Box Test Suite by I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin is 
# licensed under a Creative Commons Attribution 4.0 International License.
# Based on a work at https://bitbucket.org/uoyaeg/aegboxts.
#
# If you use or make derivatives of the test suite please attribute the original
# work to I. D. Flintoft, L. Dawson, J. F. Dawson and A. C. Marvin, Applied
# Electromagnetics Group, Department of Electronics, University of York, UK.
#
#    f (MHz)   A (dB m^2) 
  1.16781e+09     -85.9827
  1.16812e+09     -85.6584
  1.16844e+09      -85.252
  1.16875e+09      -86.678
  1.16906e+09      -86.372
  1.16938e+09     -85.3301
  1.16969e+09     -86.4194
     1.17e+09     -85.9523
  1.17031e+09     -86.0575
  1.17062e+09     -85.2307
  1.17094e+09     -85.5686
  1.17125e+09     -86.7281
  1.17156e+09     -85.7503
  1.17188e+09     -85.5379
  1.17219e+09     -85.9553
   1.1725e+09     -85.7803
  1.17281e+09     -85.6977
  1.17312e+09     -85.6662
  1.17344e+09     -85.5691
  1.17375e+09     -85.1644
  1.17406e+09     -85.9545
  1.17438e+09      -85.674
  1.17469e+09      -84.764
    1.175e+09     -85.3151
  1.17531e+09     -84.9576
  1.17562e+09     -84.4936
  1.17594e+09     -84.9444
  1.17625e+09     -84.3949
  1.17656e+09     -84.4047
  1.17688e+09     -84.4032
  1.17719e+09     -84.7835
   1.1775e+09     -84.6513
  1.17781e+09     -84.1224
  1.17812e+09     -84.6615
  1.17844e+09     -84.0993
  1.17875e+09     -85.0119
  1.17906e+09     -84.6243
  1.17938e+09     -83.9351
  1.17969e+09     -84.3057
     1.18e+09     -84.1779
  1.18031e+09     -84.2512
  1.18062e+09     -84.5935
  1.18094e+09      -84.228
  1.18125e+09     -84.3456
  1.18156e+09     -84.1989
  1.18188e+09     -83.8118
  1.18219e+09     -84.3053
   1.1825e+09     -83.5811
  1.18281e+09     -84.2045
  1.18312e+09     -83.8035
  1.18344e+09     -84.4488
  1.18375e+09     -84.6974
  1.18406e+09     -84.6574
  1.18438e+09     -84.4681
  1.18469e+09     -84.8665
    1.185e+09     -84.4219
  1.18531e+09      -84.289
  1.18562e+09     -84.5816
  1.18594e+09      -84.818
  1.18625e+09     -84.9312
  1.18656e+09     -85.2632
  1.18688e+09     -84.8206
  1.18719e+09     -84.5071
   1.1875e+09     -84.5089
  1.18781e+09     -84.4722
  1.18812e+09     -85.0306
  1.18844e+09     -85.2519
  1.18875e+09      -84.979
  1.18906e+09     -84.3627
  1.18938e+09     -84.4743
  1.18969e+09     -84.8631
     1.19e+09     -83.9706
  1.19031e+09     -83.7946
  1.19062e+09     -84.9464
  1.19094e+09     -84.7939
  1.19125e+09     -83.5615
  1.19156e+09     -84.3007
  1.19188e+09     -84.0743
  1.19219e+09     -83.6437
   1.1925e+09     -83.3868
  1.19281e+09     -83.5582
  1.19312e+09     -83.3612
  1.19344e+09     -83.3784
  1.19375e+09     -83.1101
  1.19406e+09     -82.6758
  1.19438e+09     -83.4071
  1.19469e+09     -83.0351
    1.195e+09     -82.7814
  1.19531e+09     -82.9424
  1.19562e+09     -82.8925
  1.19594e+09     -82.7929
  1.19625e+09     -82.8635
  1.19656e+09     -82.7827
  1.19688e+09     -83.0371
  1.19719e+09     -82.5829
   1.1975e+09     -83.2557
  1.19781e+09     -82.5662
  1.19812e+09     -82.8623
  1.19844e+09     -82.8677
  1.19875e+09     -83.7086
  1.19906e+09     -83.1088
  1.19938e+09     -83.2429
  1.19969e+09     -83.5011
      1.2e+09     -83.2173
  1.20031e+09     -83.7234
  1.20062e+09     -82.7412
  1.20094e+09     -83.7335
  1.20125e+09     -83.4551
  1.20156e+09     -83.1454
  1.20188e+09     -83.6177
  1.20219e+09     -83.1684
   1.2025e+09     -83.2091
  1.20281e+09     -83.0187
  1.20312e+09     -82.9632
  1.20344e+09     -83.4192
  1.20375e+09     -82.8757
  1.20406e+09     -82.3978
  1.20438e+09     -82.7488
  1.20469e+09     -82.5618
    1.205e+09     -82.6105
  1.20531e+09     -82.8995
  1.20562e+09     -82.4768
  1.20594e+09     -82.1351
  1.20625e+09     -81.9496
  1.20656e+09     -82.0483
  1.20688e+09     -82.3914
  1.20719e+09     -81.9253
   1.2075e+09     -81.8646
  1.20781e+09     -81.8335
  1.20812e+09     -81.7861
  1.20844e+09     -82.3224
  1.20875e+09     -81.2285
  1.20906e+09     -82.1007
  1.20938e+09     -81.7805
  1.20969e+09     -81.1638
     1.21e+09     -81.4293
  1.21031e+09     -81.4662
  1.21062e+09     -81.7883
  1.21094e+09     -81.4656
  1.21125e+09     -81.3215
  1.21156e+09     -81.8589
  1.21188e+09     -81.5827
  1.21219e+09     -81.9553
   1.2125e+09     -81.6616
  1.21281e+09     -82.0297
  1.21312e+09     -81.6794
  1.21344e+09     -81.9219
  1.21375e+09     -81.8292
  1.21406e+09     -81.6774
